Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN","# of Correspondences",Time,Time (HH:MM:SS)
ALL,0.4666666666666667,0.7368421052631579,0.375,0.5714285714285714,14,16,5,30,0,00:00:00,-,-,-
CLASSES,0.6111111111111112,0.7857142857142857,0.4,0.6875000000000001,11,7,3,18,-,-,-,-,-
PROPERTIES,0.25,0.6,0.3333333333333333,0.35294117647058826,3,9,2,12,-,-,-,-,-
INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
