Track,Test Case,Matcher,Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN","# of Correspondences",Time,Time (HH:MM:SS),http://a.com/matcherThreshold,http://a.com/matcherStrategy,http://a.com/backgroundDataset
conference,edas-iasted,babelnet_synOrHyp,ALL,0.6,0.47368421052631576,0.16666666666666666,0.5294117647058824,9,6,10,15,2688540869,00:00:02,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,edas-iasted,babelnet_synOrHyp,CLASSES,0.6428571428571429,0.47368421052631576,0.16666666666666666,0.5454545454545454,9,5,10,14,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,edas-iasted,babelnet_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,1,0,1,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,edas-iasted,babelnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,cmt-sigkdd,babelnet_synOrHyp,ALL,0.8181818181818182,0.75,0.25,0.7826086956521738,9,2,3,11,2796859430,00:00:02,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,cmt-sigkdd,babelnet_synOrHyp,CLASSES,1.0,0.8,0.0,0.888888888888889,8,0,2,8,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,cmt-sigkdd,babelnet_synOrHyp,PROPERTIES,0.3333333333333333,0.5,0.5,0.4,1,2,1,3,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,cmt-sigkdd,babelnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
anatomy_track,mouse-human-suite,babelnet_synOrHyp,ALL,0.934640522875817,0.7546174142480211,0.2144469525959368,0.8350364963503649,1144,80,372,1224,1046029262107,00:17:26,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
anatomy_track,mouse-human-suite,babelnet_synOrHyp,CLASSES,0.9361702127659575,0.7546174142480211,0.2144469525959368,0.835646457268079,1144,78,372,1222,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
anatomy_track,mouse-human-suite,babelnet_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,2,0,2,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
anatomy_track,mouse-human-suite,babelnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
largebio,small-fma-nci,babelnet_synOrHyp,ALL,0.8692579505300353,0.3663440059568131,0.13814118842051804,0.5154531168150864,984,148,1702,1235,1734348027316,00:28:54,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
largebio,small-fma-nci,babelnet_synOrHyp,CLASSES,0.8692579505300353,0.3663440059568131,0.13814118842051804,0.5154531168150864,984,148,1702,1235,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
largebio,small-fma-nci,babelnet_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
largebio,small-fma-nci,babelnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,confof-sigkdd,babelnet_synOrHyp,ALL,0.5714285714285714,0.5714285714285714,0.0,0.5714285714285714,4,3,3,7,457462573,00:00:00,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,confof-sigkdd,babelnet_synOrHyp,CLASSES,0.8,0.6666666666666666,0.0,0.7272727272727272,4,1,2,5,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,confof-sigkdd,babelnet_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,2,1,2,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,confof-sigkdd,babelnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,cmt-conference,babelnet_synOrHyp,ALL,0.42857142857142855,0.4,0.1,0.4137931034482759,6,8,9,14,11946762839,00:00:11,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,cmt-conference,babelnet_synOrHyp,CLASSES,0.5,0.4166666666666667,0.125,0.45454545454545453,5,5,7,10,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,cmt-conference,babelnet_synOrHyp,PROPERTIES,0.25,0.3333333333333333,0.0,0.28571428571428575,1,3,2,4,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,cmt-conference,babelnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,cmt-confof,babelnet_synOrHyp,ALL,0.75,0.375,0.0,0.5,6,2,10,8,4470817574,00:00:04,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,cmt-confof,babelnet_synOrHyp,CLASSES,0.8,0.4,0.0,0.5333333333333333,4,1,6,5,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,cmt-confof,babelnet_synOrHyp,PROPERTIES,0.6666666666666666,0.3333333333333333,0.0,0.4444444444444444,2,1,4,3,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,cmt-confof,babelnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,conference-confof,babelnet_synOrHyp,ALL,0.6,0.6,0.0,0.6,9,6,6,15,498976015,00:00:00,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,conference-confof,babelnet_synOrHyp,CLASSES,0.7,0.6363636363636364,0.0,0.6666666666666666,7,3,4,10,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,conference-confof,babelnet_synOrHyp,PROPERTIES,0.4,0.5,0.0,0.4444444444444445,2,3,2,5,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,conference-confof,babelnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,conference-sigkdd,babelnet_synOrHyp,ALL,0.6153846153846154,0.5333333333333333,0.0,0.5714285714285715,8,5,7,13,1065149306,00:00:01,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,conference-sigkdd,babelnet_synOrHyp,CLASSES,0.7272727272727273,0.6666666666666666,0.0,0.6956521739130435,8,3,4,11,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,conference-sigkdd,babelnet_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,2,3,2,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,conference-sigkdd,babelnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,confof-ekaw,babelnet_synOrHyp,ALL,0.7142857142857143,0.5,0.0,0.588235294117647,10,4,10,14,326276945,00:00:00,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,confof-ekaw,babelnet_synOrHyp,CLASSES,0.8333333333333334,0.5,0.0,0.625,10,2,10,12,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,confof-ekaw,babelnet_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,2,0,2,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,confof-ekaw,babelnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,confof-edas,babelnet_synOrHyp,ALL,0.6190476190476191,0.6842105263157895,0.25,0.6500000000000001,13,8,6,21,607317622,00:00:00,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,confof-edas,babelnet_synOrHyp,CLASSES,0.9090909090909091,0.7142857142857143,0.2,0.8,10,1,4,11,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,confof-edas,babelnet_synOrHyp,PROPERTIES,0.3,0.6,0.3333333333333333,0.4,3,7,2,10,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,confof-edas,babelnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,cmt-ekaw,babelnet_synOrHyp,ALL,0.5,0.45454545454545453,0.0,0.47619047619047616,5,5,6,10,3604665983,00:00:03,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,cmt-ekaw,babelnet_synOrHyp,CLASSES,0.7142857142857143,0.625,0.0,0.6666666666666666,5,2,3,7,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,cmt-ekaw,babelnet_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,3,3,3,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,cmt-ekaw,babelnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,edas-ekaw,babelnet_synOrHyp,ALL,0.5714285714285714,0.5217391304347826,0.23076923076923078,0.5454545454545454,12,9,11,21,1489864649,00:00:01,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,edas-ekaw,babelnet_synOrHyp,CLASSES,0.8,0.631578947368421,0.3,0.7058823529411765,12,3,7,15,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,edas-ekaw,babelnet_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,6,4,6,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,edas-ekaw,babelnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,iasted-sigkdd,babelnet_synOrHyp,ALL,0.5238095238095238,0.7333333333333333,0.0,0.611111111111111,11,10,4,21,815405867,00:00:00,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,iasted-sigkdd,babelnet_synOrHyp,CLASSES,0.7857142857142857,0.7333333333333333,0.0,0.7586206896551724,11,3,4,14,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,iasted-sigkdd,babelnet_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,7,0,7,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,iasted-sigkdd,babelnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,cmt-edas,babelnet_synOrHyp,ALL,0.5333333333333333,0.6153846153846154,0.0,0.5714285714285715,8,7,5,15,9856309096,00:00:09,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,cmt-edas,babelnet_synOrHyp,CLASSES,0.7272727272727273,1.0,0.0,0.8421052631578948,8,3,0,11,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,cmt-edas,babelnet_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,4,5,4,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,cmt-edas,babelnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,conference-iasted,babelnet_synOrHyp,ALL,0.3333333333333333,0.2857142857142857,0.0,0.30769230769230765,4,8,10,12,1489611344,00:00:01,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,conference-iasted,babelnet_synOrHyp,CLASSES,0.4,0.3076923076923077,0.0,0.34782608695652173,4,6,9,10,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,conference-iasted,babelnet_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,2,1,2,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,conference-iasted,babelnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,conference-ekaw,babelnet_synOrHyp,ALL,0.5555555555555556,0.4,0.0625,0.46511627906976744,10,8,15,18,890804912,00:00:00,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,conference-ekaw,babelnet_synOrHyp,CLASSES,0.6428571428571429,0.391304347826087,0.06666666666666667,0.4864864864864865,9,5,14,14,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,conference-ekaw,babelnet_synOrHyp,PROPERTIES,0.25,0.5,0.0,0.3333333333333333,1,3,1,4,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,conference-ekaw,babelnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,conference-edas,babelnet_synOrHyp,ALL,0.45,0.5294117647058824,0.0,0.48648648648648646,9,11,8,20,1289965225,00:00:01,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,conference-edas,babelnet_synOrHyp,CLASSES,0.5833333333333334,0.5,0.0,0.5384615384615384,7,5,7,12,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,conference-edas,babelnet_synOrHyp,PROPERTIES,0.25,0.6666666666666666,0.0,0.36363636363636365,2,6,1,8,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,conference-edas,babelnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,cmt-iasted,babelnet_synOrHyp,ALL,0.4444444444444444,1.0,0.0,0.6153846153846153,4,5,0,9,9332359696,00:00:09,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,cmt-iasted,babelnet_synOrHyp,CLASSES,0.5,1.0,0.0,0.6666666666666666,4,4,0,8,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,cmt-iasted,babelnet_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,1,0,1,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,cmt-iasted,babelnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,ekaw-sigkdd,babelnet_synOrHyp,ALL,0.8,0.7272727272727273,0.25,0.761904761904762,8,2,3,10,602578879,00:00:00,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,ekaw-sigkdd,babelnet_synOrHyp,CLASSES,0.8,0.7272727272727273,0.25,0.761904761904762,8,2,3,10,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,ekaw-sigkdd,babelnet_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,ekaw-sigkdd,babelnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,edas-sigkdd,babelnet_synOrHyp,ALL,0.6363636363636364,0.4666666666666667,0.0,0.5384615384615385,7,4,8,11,973663650,00:00:00,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,edas-sigkdd,babelnet_synOrHyp,CLASSES,0.875,0.6363636363636364,0.0,0.7368421052631579,7,1,4,8,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,edas-sigkdd,babelnet_synOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,3,4,3,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,edas-sigkdd,babelnet_synOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
conference,confof-iasted,COMBINED_SynOrHyp,ALL,0.1935483870967742,0.6666666666666666,0.4,0.30000000000000004,6,25,3,31,0,00:00:00,-,-,-
conference,confof-iasted,COMBINED_SynOrHyp,CLASSES,0.21428571428571427,0.6666666666666666,0.4,0.3243243243243243,6,22,3,28,-,-,-,-,-
conference,confof-iasted,COMBINED_SynOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,3,0,3,-,-,-,-,-
conference,confof-iasted,COMBINED_SynOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
conference,ekaw-iasted,COMBINED_SynOrHyp,ALL,0.20588235294117646,0.7,0.25,0.3181818181818182,7,27,3,34,0,00:00:00,-,-,-
conference,ekaw-iasted,COMBINED_SynOrHyp,CLASSES,0.23333333333333334,0.7,0.25,0.35,7,23,3,30,-,-,-,-,-
conference,ekaw-iasted,COMBINED_SynOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,4,0,4,-,-,-,-,-
conference,ekaw-iasted,COMBINED_SynOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
conference,edas-iasted,COMBINED_SynOrHyp,ALL,0.2777777777777778,0.5263157894736842,0.25,0.36363636363636365,10,26,9,36,0,00:00:00,-,-,-
conference,edas-iasted,COMBINED_SynOrHyp,CLASSES,0.3225806451612903,0.5263157894736842,0.25,0.39999999999999997,10,21,9,31,-,-,-,-,-
conference,edas-iasted,COMBINED_SynOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,5,0,5,-,-,-,-,-
conference,edas-iasted,COMBINED_SynOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
conference,cmt-sigkdd,COMBINED_SynOrHyp,ALL,0.6,0.75,0.25,0.6666666666666665,9,6,3,15,0,00:00:00,-,-,-
conference,cmt-sigkdd,COMBINED_SynOrHyp,CLASSES,0.8,0.8,0.0,0.8000000000000002,8,2,2,10,-,-,-,-,-
conference,cmt-sigkdd,COMBINED_SynOrHyp,PROPERTIES,0.2,0.5,0.5,0.28571428571428575,1,4,1,5,-,-,-,-,-
conference,cmt-sigkdd,COMBINED_SynOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
anatomy_track,mouse-human-suite,COMBINED_SynOrHyp,ALL,0.8150917743031951,0.7908970976253298,0.33860045146726864,0.8028121861399397,1199,272,317,1471,0,00:00:00,-,-,-
anatomy_track,mouse-human-suite,COMBINED_SynOrHyp,CLASSES,0.8162014976174268,0.7908970976253298,0.33860045146726864,0.8033500837520938,1199,270,317,1469,-,-,-,-,-
anatomy_track,mouse-human-suite,COMBINED_SynOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,2,0,2,-,-,-,-,-
anatomy_track,mouse-human-suite,COMBINED_SynOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
largebio,small-fma-nci,COMBINED_SynOrHyp,ALL,0.7274774774774775,0.4810126582278481,0.29456576942610463,0.5791125056028688,1292,484,1394,1912,0,00:00:00,-,-,-
largebio,small-fma-nci,COMBINED_SynOrHyp,CLASSES,0.7274774774774775,0.4810126582278481,0.29456576942610463,0.5791125056028688,1292,484,1394,1912,-,-,-,-,-
largebio,small-fma-nci,COMBINED_SynOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
largebio,small-fma-nci,COMBINED_SynOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
conference,confof-sigkdd,COMBINED_SynOrHyp,ALL,0.375,0.8571428571428571,0.6666666666666666,0.5217391304347825,6,10,1,16,0,00:00:00,-,-,-
conference,confof-sigkdd,COMBINED_SynOrHyp,CLASSES,0.5555555555555556,0.8333333333333334,0.5,0.6666666666666667,5,4,1,9,-,-,-,-,-
conference,confof-sigkdd,COMBINED_SynOrHyp,PROPERTIES,0.14285714285714285,1.0,1.0,0.25,1,6,0,7,-,-,-,-,-
conference,confof-sigkdd,COMBINED_SynOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
conference,cmt-conference,COMBINED_SynOrHyp,ALL,0.35,0.4666666666666667,0.2,0.4,7,13,8,20,0,00:00:00,-,-,-
conference,cmt-conference,COMBINED_SynOrHyp,CLASSES,0.375,0.5,0.25,0.42857142857142855,6,10,6,16,-,-,-,-,-
conference,cmt-conference,COMBINED_SynOrHyp,PROPERTIES,0.25,0.3333333333333333,0.0,0.28571428571428575,1,3,2,4,-,-,-,-,-
conference,cmt-conference,COMBINED_SynOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
conference,cmt-confof,COMBINED_SynOrHyp,ALL,0.4090909090909091,0.5625,0.3,0.47368421052631576,9,13,7,22,0,00:00:00,-,-,-
conference,cmt-confof,COMBINED_SynOrHyp,CLASSES,0.5384615384615384,0.7,0.5,0.608695652173913,7,6,3,13,-,-,-,-,-
conference,cmt-confof,COMBINED_SynOrHyp,PROPERTIES,0.2222222222222222,0.3333333333333333,0.0,0.26666666666666666,2,7,4,9,-,-,-,-,-
conference,cmt-confof,COMBINED_SynOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
conference,conference-confof,COMBINED_SynOrHyp,ALL,0.4,0.6666666666666666,0.16666666666666666,0.5,10,15,5,25,0,00:00:00,-,-,-
conference,conference-confof,COMBINED_SynOrHyp,CLASSES,0.4666666666666667,0.6363636363636364,0.0,0.5384615384615385,7,8,4,15,-,-,-,-,-
conference,conference-confof,COMBINED_SynOrHyp,PROPERTIES,0.3,0.75,0.5,0.4285714285714285,3,7,1,10,-,-,-,-,-
conference,conference-confof,COMBINED_SynOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
conference,conference-sigkdd,COMBINED_SynOrHyp,ALL,0.4444444444444444,0.5333333333333333,0.0,0.4848484848484848,8,10,7,18,0,00:00:00,-,-,-
conference,conference-sigkdd,COMBINED_SynOrHyp,CLASSES,0.5,0.6666666666666666,0.0,0.5714285714285715,8,8,4,16,-,-,-,-,-
conference,conference-sigkdd,COMBINED_SynOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,2,3,2,-,-,-,-,-
conference,conference-sigkdd,COMBINED_SynOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
conference,confof-ekaw,COMBINED_SynOrHyp,ALL,0.5,0.55,0.1,0.5238095238095238,11,11,9,22,0,00:00:00,-,-,-
conference,confof-ekaw,COMBINED_SynOrHyp,CLASSES,0.6470588235294118,0.55,0.1,0.5945945945945946,11,6,9,17,-,-,-,-,-
conference,confof-ekaw,COMBINED_SynOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,5,0,5,-,-,-,-,-
conference,confof-ekaw,COMBINED_SynOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
conference,confof-edas,COMBINED_SynOrHyp,ALL,0.4666666666666667,0.7368421052631579,0.375,0.5714285714285714,14,16,5,30,0,00:00:00,-,-,-
conference,confof-edas,COMBINED_SynOrHyp,CLASSES,0.6111111111111112,0.7857142857142857,0.4,0.6875000000000001,11,7,3,18,-,-,-,-,-
conference,confof-edas,COMBINED_SynOrHyp,PROPERTIES,0.25,0.6,0.3333333333333333,0.35294117647058826,3,9,2,12,-,-,-,-,-
conference,confof-edas,COMBINED_SynOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
conference,cmt-ekaw,COMBINED_SynOrHyp,ALL,0.3333333333333333,0.5454545454545454,0.16666666666666666,0.41379310344827586,6,12,5,18,0,00:00:00,-,-,-
conference,cmt-ekaw,COMBINED_SynOrHyp,CLASSES,0.42857142857142855,0.75,0.3333333333333333,0.5454545454545454,6,8,2,14,-,-,-,-,-
conference,cmt-ekaw,COMBINED_SynOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,4,3,4,-,-,-,-,-
conference,cmt-ekaw,COMBINED_SynOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
conference,edas-ekaw,COMBINED_SynOrHyp,ALL,0.3157894736842105,0.5217391304347826,0.23076923076923078,0.39344262295081966,12,26,11,38,0,00:00:00,-,-,-
conference,edas-ekaw,COMBINED_SynOrHyp,CLASSES,0.41379310344827586,0.631578947368421,0.3,0.5,12,17,7,29,-,-,-,-,-
conference,edas-ekaw,COMBINED_SynOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,9,4,9,-,-,-,-,-
conference,edas-ekaw,COMBINED_SynOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
conference,cmt-edas,COMBINED_SynOrHyp,ALL,0.38095238095238093,0.6153846153846154,0.0,0.47058823529411764,8,13,5,21,0,00:00:00,-,-,-
conference,cmt-edas,COMBINED_SynOrHyp,CLASSES,0.5714285714285714,1.0,0.0,0.7272727272727273,8,6,0,14,-,-,-,-,-
conference,cmt-edas,COMBINED_SynOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,7,5,7,-,-,-,-,-
conference,cmt-edas,COMBINED_SynOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
conference,iasted-sigkdd,COMBINED_SynOrHyp,ALL,0.3235294117647059,0.7333333333333333,0.0,0.4489795918367347,11,23,4,34,0,00:00:00,-,-,-
conference,iasted-sigkdd,COMBINED_SynOrHyp,CLASSES,0.4583333333333333,0.7333333333333333,0.0,0.5641025641025641,11,13,4,24,-,-,-,-,-
conference,iasted-sigkdd,COMBINED_SynOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,10,0,10,-,-,-,-,-
conference,iasted-sigkdd,COMBINED_SynOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
conference,conference-iasted,COMBINED_SynOrHyp,ALL,0.14814814814814814,0.2857142857142857,0.0,0.1951219512195122,4,23,10,27,0,00:00:00,-,-,-
conference,conference-iasted,COMBINED_SynOrHyp,CLASSES,0.17391304347826086,0.3076923076923077,0.0,0.2222222222222222,4,19,9,23,-,-,-,-,-
conference,conference-iasted,COMBINED_SynOrHyp,PROPERTIES,0.0,0.0,0.0,0.0,0,4,1,4,-,-,-,-,-
conference,conference-iasted,COMBINED_SynOrHyp,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
conference,conference-ekaw,COMBINED_SynOrHyp,ALL,0.37142857142857144,0.52,0.25,0.43333333333333335,13,22,12,35,0,00:00:00,-,-,-
