Type,Macro Precision (P),Macro Recall (R),Residual Macro Recall (R+),Macro F1,Micro Precision (P),Micro Recall (R),Residual Micro Recall (R+),Micro F1,"# of TP","# of Residual TP","# of FP","# of FN","# of Correspondences",Total Runtime,Total Runtime(HH:MM:SS),http://a.com/matcherThreshold,http://a.com/matcherStrategy,http://a.com/backgroundDataset
ALL,0.8692579505300353,0.3663440059568131,0.13814118842051804,0.5154531168150864,0.8692579505300353,0.3663440059568131,0.13814118842051804,0.5154531168150864,984,272,148,1702,1235,1734348027316,00:28:54,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
CLASSES,0.8692579505300353,0.3663440059568131,0.13814118842051804,0.5154531168150864,0.8692579505300353,0.3663440059568131,0.13814118842051804,0.5154531168150864,984,272,148,1702,1235,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
PROPERTIES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
INSTANCES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
