Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN","# of Correspondences",Time,Time (HH:MM:SS)
ALL,0.7272727272727273,0.5333333333333333,0.0,0.6153846153846153,8,3,7,11,0,00:00:00,-,-,-
CLASSES,0.8,0.6666666666666666,0.0,0.7272727272727272,8,2,4,10,-,-,-,-,-
PROPERTIES,0.0,0.0,0.0,0.0,0,1,3,1,-,-,-,-,-
INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
