Type,Macro Precision (P),Macro Recall (R),Residual Macro Recall (R+),Macro F1,Micro Precision (P),Micro Recall (R),Residual Micro Recall (R+),Micro F1,"# of TP","# of Residual TP","# of FP","# of FN","# of Correspondences",Total Runtime,Total Runtime(HH:MM:SS),http://a.com/matcherThreshold,http://a.com/matcherStrategy,http://a.com/backgroundDataset
ALL,0.3118790496760259,0.268801191362621,0.0045708481462671405,0.28874225154969,0.3118790496760259,0.268801191362621,0.0045708481462671405,0.28874225154969,722,9,1593,1964,2398,257704212592,00:04:17,0.5,SYNONYMY,babelnet_emb
CLASSES,0.3118790496760259,0.268801191362621,0.0045708481462671405,0.28874225154969,0.3118790496760259,0.268801191362621,0.0045708481462671405,0.28874225154969,722,9,1593,1964,2398,-,-,0.5,SYNONYMY,babelnet_emb
PROPERTIES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-,-,0.5,SYNONYMY,babelnet_emb
INSTANCES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-,-,0.5,SYNONYMY,babelnet_emb
