Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN","# of Correspondences",Time,Time (HH:MM:SS)
ALL,0.9717948717948718,0.2822040208488459,0.023362112747587607,0.4373918061165609,758,22,1928,865,832382122933,00:13:52,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
CLASSES,0.9717948717948718,0.2822040208488459,0.023362112747587607,0.4373918061165609,758,22,1928,865,-,-,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,Wiktionary
