Type,Macro Precision (P),Macro Recall (R),Residual Macro Recall (R+),Macro F1,Micro Precision (P),Micro Recall (R),Residual Micro Recall (R+),Micro F1,"# of TP","# of Residual TP","# of FP","# of FN","# of Correspondences",Total Runtime,Total Runtime(HH:MM:SS),http://a.com/matcherThreshold,http://a.com/matcherStrategy,http://a.com/backgroundDataset
ALL,0.25715271380892063,0.5552472416443244,0.07231379731379732,0.35150995286329245,0.24883359253499224,0.5245901639344263,0.06535947712418301,0.33755274261603374,160,10,483,145,643,24680927571,00:00:24,0.5,SYNONYMY,wiktionary_emb
CLASSES,0.3646248548576138,0.6159023485927703,0.0869047619047619,0.45806644358636817,0.35071090047393366,0.5714285714285714,0.06779661016949153,0.434654919236417,148,8,274,111,422,-,-,0.5,SYNONYMY,wiktionary_emb
PROPERTIES,0.04670754266618929,0.1634920634920635,0.03968253968253968,0.07265772444302052,0.05429864253393665,0.2608695652173913,0.05714285714285714,0.08988764044943821,12,2,209,34,221,-,-,0.5,SYNONYMY,wiktionary_emb
INSTANCES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-,-,0.5,SYNONYMY,wiktionary_emb
