Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN","# of Correspondences",Time,Time (HH:MM:SS)
ALL,0.38095238095238093,0.6153846153846154,0.0,0.47058823529411764,8,13,5,21,0,00:00:00,-,-,-
CLASSES,0.5714285714285714,1.0,0.0,0.7272727272727273,8,6,0,14,-,-,-,-,-
PROPERTIES,0.0,0.0,0.0,0.0,0,7,5,7,-,-,-,-,-
INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
