Track,Test Case,Matcher,Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN","# of Correspondences",Time,Time (HH:MM:SS),http://a.com/matcherThreshold,http://a.com/matcherStrategy,http://a.com/backgroundDataset
conference,ekaw-sigkdd,COMBINED_Emb,PROPERTIES,0.0,0.0,0.0,0.0,0,35,0,35,-,-,-,-,-
conference,ekaw-sigkdd,COMBINED_Emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
conference,edas-sigkdd,COMBINED_Emb,ALL,0.045714285714285714,0.5333333333333333,0.125,0.08421052631578947,8,167,7,175,0,00:00:00,-,-,-
conference,edas-sigkdd,COMBINED_Emb,CLASSES,0.06557377049180328,0.7272727272727273,0.25,0.12030075187969927,8,114,3,122,-,-,-,-,-
conference,edas-sigkdd,COMBINED_Emb,PROPERTIES,0.0,0.0,0.0,0.0,0,53,4,53,-,-,-,-,-
conference,edas-sigkdd,COMBINED_Emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
conference,confof-iasted,wordnet_emb,ALL,0.3333333333333333,0.4444444444444444,0.0,0.380952380952381,4,8,5,12,59639369,00:00:00,0.5,SYNONYMY,wordnet_emb
conference,confof-iasted,wordnet_emb,CLASSES,0.4444444444444444,0.4444444444444444,0.0,0.4444444444444444,4,5,5,9,-,-,0.5,SYNONYMY,wordnet_emb
conference,confof-iasted,wordnet_emb,PROPERTIES,0.0,0.0,0.0,0.0,0,3,0,3,-,-,0.5,SYNONYMY,wordnet_emb
conference,confof-iasted,wordnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,wordnet_emb
conference,ekaw-iasted,wordnet_emb,ALL,0.375,0.6,0.0,0.4615384615384615,6,10,4,16,97641798,00:00:00,0.5,SYNONYMY,wordnet_emb
conference,ekaw-iasted,wordnet_emb,CLASSES,0.5,0.6,0.0,0.5454545454545454,6,6,4,12,-,-,0.5,SYNONYMY,wordnet_emb
conference,ekaw-iasted,wordnet_emb,PROPERTIES,0.0,0.0,0.0,0.0,0,4,0,4,-,-,0.5,SYNONYMY,wordnet_emb
conference,ekaw-iasted,wordnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,wordnet_emb
conference,edas-iasted,wordnet_emb,ALL,0.3333333333333333,0.3684210526315789,0.0,0.35,7,14,12,21,140737890,00:00:00,0.5,SYNONYMY,wordnet_emb
conference,edas-iasted,wordnet_emb,CLASSES,0.4666666666666667,0.3684210526315789,0.0,0.4117647058823529,7,8,12,15,-,-,0.5,SYNONYMY,wordnet_emb
conference,edas-iasted,wordnet_emb,PROPERTIES,0.0,0.0,0.0,0.0,0,6,0,6,-,-,0.5,SYNONYMY,wordnet_emb
conference,edas-iasted,wordnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,wordnet_emb
anatomy_track,mouse-human-suite,wordnet_emb,ALL,0.7332878581173261,0.7091029023746702,0.05417607223476298,0.7209926224010731,1075,391,441,1466,30601303430,00:00:30,0.5,SYNONYMY,wordnet_emb
anatomy_track,mouse-human-suite,wordnet_emb,CLASSES,0.7342896174863388,0.7091029023746702,0.05417607223476298,0.721476510067114,1075,389,441,1464,-,-,0.5,SYNONYMY,wordnet_emb
anatomy_track,mouse-human-suite,wordnet_emb,PROPERTIES,0.0,0.0,0.0,0.0,0,2,0,2,-,-,0.5,SYNONYMY,wordnet_emb
anatomy_track,mouse-human-suite,wordnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,wordnet_emb
conference,cmt-sigkdd,wordnet_emb,ALL,0.6428571428571429,0.75,0.25,0.6923076923076924,9,5,3,14,80954653,00:00:00,0.5,SYNONYMY,wordnet_emb
conference,cmt-sigkdd,wordnet_emb,CLASSES,0.8,0.8,0.0,0.8000000000000002,8,2,2,10,-,-,0.5,SYNONYMY,wordnet_emb
conference,cmt-sigkdd,wordnet_emb,PROPERTIES,0.25,0.5,0.5,0.3333333333333333,1,3,1,4,-,-,0.5,SYNONYMY,wordnet_emb
conference,cmt-sigkdd,wordnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,wordnet_emb
largebio,small-fma-nci,wordnet_emb,ALL,0.6257621951219512,0.3056589724497394,0.05535804977145759,0.4107053526763382,821,491,1865,1400,68442702522,00:01:08,0.5,SYNONYMY,wordnet_emb
largebio,small-fma-nci,wordnet_emb,CLASSES,0.6257621951219512,0.3056589724497394,0.05535804977145759,0.4107053526763382,821,491,1865,1400,-,-,0.5,SYNONYMY,wordnet_emb
largebio,small-fma-nci,wordnet_emb,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,wordnet_emb
largebio,small-fma-nci,wordnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,wordnet_emb
conference,confof-sigkdd,wordnet_emb,ALL,0.5555555555555556,0.7142857142857143,0.3333333333333333,0.6250000000000001,5,4,2,9,30464453,00:00:00,0.5,SYNONYMY,wordnet_emb
conference,confof-sigkdd,wordnet_emb,CLASSES,0.5714285714285714,0.6666666666666666,0.0,0.6153846153846153,4,3,2,7,-,-,0.5,SYNONYMY,wordnet_emb
conference,confof-sigkdd,wordnet_emb,PROPERTIES,0.5,1.0,1.0,0.6666666666666666,1,1,0,2,-,-,0.5,SYNONYMY,wordnet_emb
conference,confof-sigkdd,wordnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,wordnet_emb
conference,cmt-conference,wordnet_emb,ALL,0.45454545454545453,0.3333333333333333,0.0,0.3846153846153846,5,6,10,11,3234283178,00:00:03,0.5,SYNONYMY,wordnet_emb
conference,cmt-conference,wordnet_emb,CLASSES,0.5,0.3333333333333333,0.0,0.4,4,4,8,8,-,-,0.5,SYNONYMY,wordnet_emb
conference,cmt-conference,wordnet_emb,PROPERTIES,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,2,2,3,-,-,0.5,SYNONYMY,wordnet_emb
conference,cmt-conference,wordnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,wordnet_emb
conference,cmt-confof,wordnet_emb,ALL,0.38461538461538464,0.3125,0.0,0.3448275862068966,5,8,11,13,135199532,00:00:00,0.5,SYNONYMY,wordnet_emb
conference,cmt-confof,wordnet_emb,CLASSES,0.375,0.3,0.0,0.33333333333333326,3,5,7,8,-,-,0.5,SYNONYMY,wordnet_emb
conference,cmt-confof,wordnet_emb,PROPERTIES,0.4,0.3333333333333333,0.0,0.3636363636363636,2,3,4,5,-,-,0.5,SYNONYMY,wordnet_emb
conference,cmt-confof,wordnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,wordnet_emb
conference,conference-confof,wordnet_emb,ALL,0.7142857142857143,0.6666666666666666,0.16666666666666666,0.689655172413793,10,4,5,14,50259980,00:00:00,0.5,SYNONYMY,wordnet_emb
conference,conference-confof,wordnet_emb,CLASSES,0.7777777777777778,0.6363636363636364,0.0,0.7000000000000001,7,2,4,9,-,-,0.5,SYNONYMY,wordnet_emb
conference,conference-confof,wordnet_emb,PROPERTIES,0.6,0.75,0.5,0.6666666666666665,3,2,1,5,-,-,0.5,SYNONYMY,wordnet_emb
conference,conference-confof,wordnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,wordnet_emb
conference,conference-sigkdd,wordnet_emb,ALL,0.6428571428571429,0.6,0.14285714285714285,0.6206896551724138,9,5,6,14,47724049,00:00:00,0.5,SYNONYMY,wordnet_emb
conference,conference-sigkdd,wordnet_emb,CLASSES,0.7272727272727273,0.6666666666666666,0.0,0.6956521739130435,8,3,4,11,-,-,0.5,SYNONYMY,wordnet_emb
conference,conference-sigkdd,wordnet_emb,PROPERTIES,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,2,2,3,-,-,0.5,SYNONYMY,wordnet_emb
conference,conference-sigkdd,wordnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,wordnet_emb
conference,confof-ekaw,wordnet_emb,ALL,0.6875,0.55,0.1,0.6111111111111112,11,5,9,16,32814933,00:00:00,0.5,SYNONYMY,wordnet_emb
conference,confof-ekaw,wordnet_emb,CLASSES,0.8461538461538461,0.55,0.1,0.6666666666666667,11,2,9,13,-,-,0.5,SYNONYMY,wordnet_emb
conference,confof-ekaw,wordnet_emb,PROPERTIES,0.0,0.0,0.0,0.0,0,3,0,3,-,-,0.5,SYNONYMY,wordnet_emb
conference,confof-ekaw,wordnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,wordnet_emb
conference,confof-edas,wordnet_emb,ALL,0.56,0.7368421052631579,0.375,0.6363636363636364,14,11,5,25,48627428,00:00:00,0.5,SYNONYMY,wordnet_emb
conference,confof-edas,wordnet_emb,CLASSES,0.7333333333333333,0.7857142857142857,0.4,0.7586206896551724,11,4,3,15,-,-,0.5,SYNONYMY,wordnet_emb
conference,confof-edas,wordnet_emb,PROPERTIES,0.3,0.6,0.3333333333333333,0.4,3,7,2,10,-,-,0.5,SYNONYMY,wordnet_emb
conference,confof-edas,wordnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,wordnet_emb
conference,cmt-ekaw,wordnet_emb,ALL,0.5,0.45454545454545453,0.0,0.47619047619047616,5,5,6,10,125430527,00:00:00,0.5,SYNONYMY,wordnet_emb
conference,cmt-ekaw,wordnet_emb,CLASSES,0.8333333333333334,0.625,0.0,0.7142857142857143,5,1,3,6,-,-,0.5,SYNONYMY,wordnet_emb
conference,cmt-ekaw,wordnet_emb,PROPERTIES,0.0,0.0,0.0,0.0,0,4,3,4,-,-,0.5,SYNONYMY,wordnet_emb
conference,cmt-ekaw,wordnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,wordnet_emb
conference,edas-ekaw,wordnet_emb,ALL,0.6,0.5217391304347826,0.15384615384615385,0.5581395348837209,12,8,11,20,84704753,00:00:00,0.5,SYNONYMY,wordnet_emb
conference,edas-ekaw,wordnet_emb,CLASSES,0.6470588235294118,0.5789473684210527,0.2,0.6111111111111113,11,6,8,17,-,-,0.5,SYNONYMY,wordnet_emb
conference,edas-ekaw,wordnet_emb,PROPERTIES,0.3333333333333333,0.25,0.0,0.28571428571428575,1,2,3,3,-,-,0.5,SYNONYMY,wordnet_emb
conference,edas-ekaw,wordnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,wordnet_emb
conference,iasted-sigkdd,wordnet_emb,ALL,0.44,0.7333333333333333,0.0,0.5499999999999999,11,14,4,25,63778026,00:00:00,0.5,SYNONYMY,wordnet_emb
conference,iasted-sigkdd,wordnet_emb,CLASSES,0.6875,0.7333333333333333,0.0,0.7096774193548386,11,5,4,16,-,-,0.5,SYNONYMY,wordnet_emb
conference,iasted-sigkdd,wordnet_emb,PROPERTIES,0.0,0.0,0.0,0.0,0,9,0,9,-,-,0.5,SYNONYMY,wordnet_emb
conference,iasted-sigkdd,wordnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,wordnet_emb
conference,cmt-edas,wordnet_emb,ALL,0.6666666666666666,0.6153846153846154,0.0,0.64,8,4,5,12,446075592,00:00:00,0.5,SYNONYMY,wordnet_emb
conference,cmt-edas,wordnet_emb,CLASSES,0.8888888888888888,1.0,0.0,0.9411764705882353,8,1,0,9,-,-,0.5,SYNONYMY,wordnet_emb
conference,cmt-edas,wordnet_emb,PROPERTIES,0.0,0.0,0.0,0.0,0,3,5,3,-,-,0.5,SYNONYMY,wordnet_emb
conference,cmt-edas,wordnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,wordnet_emb
conference,conference-iasted,wordnet_emb,ALL,0.3333333333333333,0.2857142857142857,0.0,0.30769230769230765,4,8,10,12,105578287,00:00:00,0.5,SYNONYMY,wordnet_emb
conference,conference-iasted,wordnet_emb,CLASSES,0.4,0.3076923076923077,0.0,0.34782608695652173,4,6,9,10,-,-,0.5,SYNONYMY,wordnet_emb
conference,conference-iasted,wordnet_emb,PROPERTIES,0.0,0.0,0.0,0.0,0,2,1,2,-,-,0.5,SYNONYMY,wordnet_emb
conference,conference-iasted,wordnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,wordnet_emb
conference,conference-ekaw,wordnet_emb,ALL,0.5882352941176471,0.4,0.0625,0.4761904761904762,10,7,15,17,68871922,00:00:00,0.5,SYNONYMY,wordnet_emb
conference,conference-ekaw,wordnet_emb,CLASSES,0.6,0.391304347826087,0.06666666666666667,0.47368421052631576,9,6,14,15,-,-,0.5,SYNONYMY,wordnet_emb
conference,conference-ekaw,wordnet_emb,PROPERTIES,0.5,0.5,0.0,0.5,1,1,1,2,-,-,0.5,SYNONYMY,wordnet_emb
conference,conference-ekaw,wordnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,wordnet_emb
conference,conference-edas,wordnet_emb,ALL,0.4090909090909091,0.5294117647058824,0.0,0.46153846153846156,9,13,8,22,85713530,00:00:00,0.5,SYNONYMY,wordnet_emb
conference,conference-edas,wordnet_emb,CLASSES,0.5,0.5,0.0,0.5,7,7,7,14,-,-,0.5,SYNONYMY,wordnet_emb
conference,conference-edas,wordnet_emb,PROPERTIES,0.25,0.6666666666666666,0.0,0.36363636363636365,2,6,1,8,-,-,0.5,SYNONYMY,wordnet_emb
conference,conference-edas,wordnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,wordnet_emb
conference,ekaw-sigkdd,wordnet_emb,ALL,0.7,0.6363636363636364,0.0,0.6666666666666666,7,3,4,10,41491737,00:00:00,0.5,SYNONYMY,wordnet_emb
conference,ekaw-sigkdd,wordnet_emb,CLASSES,0.7777777777777778,0.6363636363636364,0.0,0.7000000000000001,7,2,4,9,-,-,0.5,SYNONYMY,wordnet_emb
conference,ekaw-sigkdd,wordnet_emb,PROPERTIES,0.0,0.0,0.0,0.0,0,1,0,1,-,-,0.5,SYNONYMY,wordnet_emb
conference,ekaw-sigkdd,wordnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,wordnet_emb
conference,cmt-iasted,wordnet_emb,ALL,0.26666666666666666,1.0,0.0,0.4210526315789474,4,11,0,15,279897123,00:00:00,0.5,SYNONYMY,wordnet_emb
conference,cmt-iasted,wordnet_emb,CLASSES,0.5,1.0,0.0,0.6666666666666666,4,4,0,8,-,-,0.5,SYNONYMY,wordnet_emb
conference,cmt-iasted,wordnet_emb,PROPERTIES,0.0,0.0,0.0,0.0,0,7,0,7,-,-,0.5,SYNONYMY,wordnet_emb
conference,cmt-iasted,wordnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,wordnet_emb
conference,edas-sigkdd,wordnet_emb,ALL,0.5384615384615384,0.4666666666666667,0.0,0.5,7,6,8,13,68720279,00:00:00,0.5,SYNONYMY,wordnet_emb
conference,edas-sigkdd,wordnet_emb,CLASSES,0.7,0.6363636363636364,0.0,0.6666666666666666,7,3,4,10,-,-,0.5,SYNONYMY,wordnet_emb
conference,edas-sigkdd,wordnet_emb,PROPERTIES,0.0,0.0,0.0,0.0,0,3,4,3,-,-,0.5,SYNONYMY,wordnet_emb
conference,edas-sigkdd,wordnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,wordnet_emb
conference,ekaw-iasted,babelnet_emb,ALL,0.08955223880597014,0.6,0.0,0.1558441558441558,6,61,4,67,247473315,00:00:00,0.5,SYNONYMY,babelnet_emb
conference,ekaw-iasted,babelnet_emb,CLASSES,0.12,0.6,0.0,0.19999999999999998,6,44,4,50,-,-,0.5,SYNONYMY,babelnet_emb
conference,ekaw-iasted,babelnet_emb,PROPERTIES,0.0,0.0,0.0,0.0,0,17,0,17,-,-,0.5,SYNONYMY,babelnet_emb
conference,ekaw-iasted,babelnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,babelnet_emb
conference,confof-iasted,babelnet_emb,ALL,0.08888888888888889,0.4444444444444444,0.0,0.14814814814814814,4,41,5,45,159992475,00:00:00,0.5,SYNONYMY,babelnet_emb
conference,confof-iasted,babelnet_emb,CLASSES,0.10810810810810811,0.4444444444444444,0.0,0.17391304347826086,4,33,5,37,-,-,0.5,SYNONYMY,babelnet_emb
conference,confof-iasted,babelnet_emb,PROPERTIES,0.0,0.0,0.0,0.0,0,8,0,8,-,-,0.5,SYNONYMY,babelnet_emb
conference,confof-iasted,babelnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,babelnet_emb
conference,edas-iasted,babelnet_emb,ALL,0.08045977011494253,0.3684210526315789,0.0,0.1320754716981132,7,80,12,87,322751676,00:00:00,0.5,SYNONYMY,babelnet_emb
conference,edas-iasted,babelnet_emb,CLASSES,0.09859154929577464,0.3684210526315789,0.0,0.15555555555555553,7,64,12,71,-,-,0.5,SYNONYMY,babelnet_emb
conference,edas-iasted,babelnet_emb,PROPERTIES,0.0,0.0,0.0,0.0,0,16,0,16,-,-,0.5,SYNONYMY,babelnet_emb
conference,edas-iasted,babelnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,babelnet_emb
anatomy_track,mouse-human-suite,babelnet_emb,ALL,0.5141187925998053,0.6965699208443272,0.01805869074492099,0.5915966386554623,1056,998,460,2054,91761419659,00:01:31,0.5,SYNONYMY,babelnet_emb
anatomy_track,mouse-human-suite,babelnet_emb,CLASSES,0.5146198830409356,0.6965699208443272,0.01805869074492099,0.5919282511210763,1056,996,460,2052,-,-,0.5,SYNONYMY,babelnet_emb
anatomy_track,mouse-human-suite,babelnet_emb,PROPERTIES,0.0,0.0,0.0,0.0,0,2,0,2,-,-,0.5,SYNONYMY,babelnet_emb
anatomy_track,mouse-human-suite,babelnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,babelnet_emb
conference,cmt-sigkdd,babelnet_emb,ALL,0.24324324324324326,0.75,0.25,0.3673469387755103,9,28,3,37,110437494,00:00:00,0.5,SYNONYMY,babelnet_emb
conference,cmt-sigkdd,babelnet_emb,CLASSES,0.32,0.8,0.0,0.45714285714285713,8,17,2,25,-,-,0.5,SYNONYMY,babelnet_emb
conference,cmt-sigkdd,babelnet_emb,PROPERTIES,0.08333333333333333,0.5,0.5,0.14285714285714285,1,11,1,12,-,-,0.5,SYNONYMY,babelnet_emb
conference,cmt-sigkdd,babelnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,babelnet_emb
largebio,small-fma-nci,babelnet_emb,ALL,0.3118790496760259,0.268801191362621,0.0045708481462671405,0.28874225154969,722,1593,1964,2398,257704212592,00:04:17,0.5,SYNONYMY,babelnet_emb
largebio,small-fma-nci,babelnet_emb,CLASSES,0.3118790496760259,0.268801191362621,0.0045708481462671405,0.28874225154969,722,1593,1964,2398,-,-,0.5,SYNONYMY,babelnet_emb
largebio,small-fma-nci,babelnet_emb,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,babelnet_emb
largebio,small-fma-nci,babelnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,babelnet_emb
conference,confof-sigkdd,babelnet_emb,ALL,0.13157894736842105,0.7142857142857143,0.3333333333333333,0.2222222222222222,5,33,2,38,59296408,00:00:00,0.5,SYNONYMY,babelnet_emb
conference,confof-sigkdd,babelnet_emb,CLASSES,0.19230769230769232,0.8333333333333334,0.5,0.3125,5,21,1,26,-,-,0.5,SYNONYMY,babelnet_emb
conference,confof-sigkdd,babelnet_emb,PROPERTIES,0.0,0.0,0.0,0.0,0,12,1,12,-,-,0.5,SYNONYMY,babelnet_emb
conference,confof-sigkdd,babelnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,babelnet_emb
conference,cmt-conference,babelnet_emb,ALL,0.09090909090909091,0.3333333333333333,0.0,0.14285714285714288,5,50,10,55,1715820366,00:00:01,0.5,SYNONYMY,babelnet_emb
conference,cmt-conference,babelnet_emb,CLASSES,0.14814814814814814,0.3333333333333333,0.0,0.20512820512820512,4,23,8,27,-,-,0.5,SYNONYMY,babelnet_emb
conference,cmt-conference,babelnet_emb,PROPERTIES,0.03571428571428571,0.3333333333333333,0.0,0.06451612903225806,1,27,2,28,-,-,0.5,SYNONYMY,babelnet_emb
conference,cmt-conference,babelnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,babelnet_emb
conference,cmt-confof,babelnet_emb,ALL,0.12195121951219512,0.3125,0.0,0.17543859649122806,5,36,11,41,191527363,00:00:00,0.5,SYNONYMY,babelnet_emb
conference,cmt-confof,babelnet_emb,CLASSES,0.17391304347826086,0.4,0.0,0.24242424242424243,4,19,6,23,-,-,0.5,SYNONYMY,babelnet_emb
conference,cmt-confof,babelnet_emb,PROPERTIES,0.05555555555555555,0.16666666666666666,0.0,0.08333333333333333,1,17,5,18,-,-,0.5,SYNONYMY,babelnet_emb
conference,cmt-confof,babelnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,babelnet_emb
conference,conference-confof,babelnet_emb,ALL,0.1836734693877551,0.6,0.0,0.28125,9,40,6,49,96178726,00:00:00,0.5,SYNONYMY,babelnet_emb
conference,conference-confof,babelnet_emb,CLASSES,0.23333333333333334,0.6363636363636364,0.0,0.34146341463414637,7,23,4,30,-,-,0.5,SYNONYMY,babelnet_emb
conference,conference-confof,babelnet_emb,PROPERTIES,0.10526315789473684,0.5,0.0,0.17391304347826086,2,17,2,19,-,-,0.5,SYNONYMY,babelnet_emb
conference,conference-confof,babelnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,babelnet_emb
conference,conference-sigkdd,babelnet_emb,ALL,0.15384615384615385,0.5333333333333333,0.0,0.23880597014925373,8,44,7,52,133256704,00:00:00,0.5,SYNONYMY,babelnet_emb
conference,conference-sigkdd,babelnet_emb,CLASSES,0.2222222222222222,0.6666666666666666,0.0,0.3333333333333333,8,28,4,36,-,-,0.5,SYNONYMY,babelnet_emb
conference,conference-sigkdd,babelnet_emb,PROPERTIES,0.0,0.0,0.0,0.0,0,16,3,16,-,-,0.5,SYNONYMY,babelnet_emb
conference,conference-sigkdd,babelnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,babelnet_emb
conference,confof-ekaw,babelnet_emb,ALL,0.25,0.5,0.0,0.3333333333333333,10,30,10,40,65213541,00:00:00,0.5,SYNONYMY,babelnet_emb
conference,confof-ekaw,babelnet_emb,CLASSES,0.3448275862068966,0.5,0.0,0.40816326530612246,10,19,10,29,-,-,0.5,SYNONYMY,babelnet_emb
conference,confof-ekaw,babelnet_emb,PROPERTIES,0.0,0.0,0.0,0.0,0,11,0,11,-,-,0.5,SYNONYMY,babelnet_emb
conference,confof-ekaw,babelnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,babelnet_emb
conference,confof-edas,babelnet_emb,ALL,0.19298245614035087,0.5789473684210527,0.0,0.2894736842105263,11,46,8,57,84891624,00:00:00,0.5,SYNONYMY,babelnet_emb
conference,confof-edas,babelnet_emb,CLASSES,0.2727272727272727,0.6428571428571429,0.0,0.3829787234042553,9,24,5,33,-,-,0.5,SYNONYMY,babelnet_emb
conference,confof-edas,babelnet_emb,PROPERTIES,0.08333333333333333,0.4,0.0,0.13793103448275862,2,22,3,24,-,-,0.5,SYNONYMY,babelnet_emb
conference,confof-edas,babelnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,babelnet_emb
conference,edas-ekaw,babelnet_emb,ALL,0.1267605633802817,0.391304347826087,0.0,0.19148936170212766,9,62,14,71,195595460,00:00:00,0.5,SYNONYMY,babelnet_emb
conference,edas-ekaw,babelnet_emb,CLASSES,0.17647058823529413,0.47368421052631576,0.0,0.2571428571428572,9,42,10,51,-,-,0.5,SYNONYMY,babelnet_emb
conference,edas-ekaw,babelnet_emb,PROPERTIES,0.0,0.0,0.0,0.0,0,20,4,20,-,-,0.5,SYNONYMY,babelnet_emb
conference,edas-ekaw,babelnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,babelnet_emb
conference,cmt-ekaw,babelnet_emb,ALL,0.09803921568627451,0.45454545454545453,0.0,0.16129032258064516,5,46,6,51,224168028,00:00:00,0.5,SYNONYMY,babelnet_emb
conference,cmt-ekaw,babelnet_emb,CLASSES,0.18518518518518517,0.625,0.0,0.2857142857142857,5,22,3,27,-,-,0.5,SYNONYMY,babelnet_emb
conference,cmt-ekaw,babelnet_emb,PROPERTIES,0.0,0.0,0.0,0.0,0,24,3,24,-,-,0.5,SYNONYMY,babelnet_emb
conference,cmt-ekaw,babelnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,babelnet_emb
conference,iasted-sigkdd,babelnet_emb,ALL,0.1896551724137931,0.7333333333333333,0.0,0.30136986301369867,11,47,4,58,137698641,00:00:00,0.5,SYNONYMY,babelnet_emb
conference,iasted-sigkdd,babelnet_emb,CLASSES,0.2619047619047619,0.7333333333333333,0.0,0.38596491228070173,11,31,4,42,-,-,0.5,SYNONYMY,babelnet_emb
conference,iasted-sigkdd,babelnet_emb,PROPERTIES,0.0,0.0,0.0,0.0,0,16,0,16,-,-,0.5,SYNONYMY,babelnet_emb
conference,iasted-sigkdd,babelnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,babelnet_emb
conference,cmt-edas,babelnet_emb,ALL,0.12962962962962962,0.5384615384615384,0.0,0.208955223880597,7,47,6,54,284889557,00:00:00,0.5,SYNONYMY,babelnet_emb
conference,cmt-edas,babelnet_emb,CLASSES,0.2692307692307692,0.875,0.0,0.411764705882353,7,19,1,26,-,-,0.5,SYNONYMY,babelnet_emb
conference,cmt-edas,babelnet_emb,PROPERTIES,0.0,0.0,0.0,0.0,0,28,5,28,-,-,0.5,SYNONYMY,babelnet_emb
conference,cmt-edas,babelnet_emb,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,babelnet_emb
conference,conference-iasted,babelnet_emb,ALL,0.06896551724137931,0.2857142857142857,0.0,0.1111111111111111,4,54,10,58,255038825,00:00:00,0.5,SYNONYMY,babelnet_emb
conference,conference-iasted,babelnet_emb,CLASSES,0.0851063829787234,0.3076923076923077,0.0,0.13333333333333333,4,43,9,47,-,-,0.5,SYNONYMY,babelnet_emb
conference,conference-iasted,babelnet_emb,PROPERTIES,0.0,0.0,0.0,0.0,0,11,1,11,-,-,0.5,SYNONYMY,babelnet_emb
