Type,Macro Precision (P),Macro Recall (R),Residual Macro Recall (R+),Macro F1,Micro Precision (P),Micro Recall (R),Residual Micro Recall (R+),Micro F1,"# of TP","# of Residual TP","# of FP","# of FN","# of Correspondences",Total Runtime,Total Runtime(HH:MM:SS),http://a.com/matcherThreshold,http://a.com/matcherStrategy,http://a.com/backgroundDataset
ALL,0.6257621951219512,0.3056589724497394,0.05535804977145759,0.4107053526763382,0.6257621951219512,0.3056589724497394,0.05535804977145759,0.4107053526763382,821,109,491,1865,1400,68442702522,00:01:08,0.5,SYNONYMY,wordnet_emb
CLASSES,0.6257621951219512,0.3056589724497394,0.05535804977145759,0.4107053526763382,0.6257621951219512,0.3056589724497394,0.05535804977145759,0.4107053526763382,821,109,491,1865,1400,-,-,0.5,SYNONYMY,wordnet_emb
PROPERTIES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-,-,0.5,SYNONYMY,wordnet_emb
INSTANCES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-,-,0.5,SYNONYMY,wordnet_emb
