Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN","# of Correspondences",Time,Time (HH:MM:SS)
ALL,0.14814814814814814,1.0,0.0,0.25806451612903225,4,23,0,27,282238127,00:00:00,0.5,SYNONYMY,wiktionary_emb
CLASSES,0.23529411764705882,1.0,0.0,0.38095238095238093,4,13,0,17,-,-,0.5,SYNONYMY,wiktionary_emb
PROPERTIES,0.0,0.0,0.0,0.0,0,10,0,10,-,-,0.5,SYNONYMY,wiktionary_emb
INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,wiktionary_emb
