Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN","# of Correspondences",Time,Time (HH:MM:SS)
ALL,0.4090909090909091,0.5625,0.3,0.47368421052631576,9,13,7,22,0,00:00:00,-,-,-
CLASSES,0.5384615384615384,0.7,0.5,0.608695652173913,7,6,3,13,-,-,-,-,-
PROPERTIES,0.2222222222222222,0.3333333333333333,0.0,0.26666666666666666,2,7,4,9,-,-,-,-,-
INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
