Type,Macro Precision (P),Macro Recall (R),Residual Macro Recall (R+),Macro F1,Micro Precision (P),Micro Recall (R),Residual Micro Recall (R+),Micro F1,"# of TP","# of Residual TP","# of FP","# of FN","# of Correspondences",Total Runtime,Total Runtime(HH:MM:SS),http://a.com/matcherThreshold,http://a.com/matcherStrategy,http://a.com/backgroundDataset
ALL,0.6226277238495281,0.5623303986710906,0.07648046398046399,0.5909449279628641,0.6136363636363636,0.5311475409836065,0.0718954248366013,0.5694200351493849,162,11,102,143,264,1098979593,00:00:01,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
CLASSES,0.7486064200349914,0.608869627037329,0.040873015873015874,0.6715458629969802,0.7326732673267327,0.5714285714285714,0.059322033898305086,0.6420824295010845,148,7,54,111,202,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
PROPERTIES,0.15170068027210884,0.22301587301587297,0.11111111111111109,0.1805720048987825,0.22580645161290322,0.30434782608695654,0.11428571428571428,0.25925925925925924,14,4,48,32,62,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
INSTANCES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,WordNet
