Type,Macro Precision (P),Macro Recall (R),Residual Macro Recall (R+),Macro F1,Micro Precision (P),Micro Recall (R),Residual Micro Recall (R+),Micro F1,"# of TP","# of Residual TP","# of FP","# of FN","# of Correspondences",Total Runtime,Total Runtime(HH:MM:SS),http://a.com/matcherThreshold,http://a.com/matcherStrategy,http://a.com/backgroundDataset
ALL,0.7438976244814369,0.5596988197237222,0.07132173382173382,0.6387845322352148,0.7219730941704036,0.5278688524590164,0.06535947712418301,0.6098484848484848,161,10,62,144,223,2471660253,00:00:02,0.5,SYNONYMY,WordNet
CLASSES,0.8604322925751499,0.6053429532099033,0.03214285714285715,0.7106909828397923,0.8546511627906976,0.5675675675675675,0.05084745762711865,0.6821345707656613,147,6,25,112,172,-,-,0.5,SYNONYMY,WordNet
PROPERTIES,0.20804988662131518,0.22301587301587303,0.11111111111111109,0.2152730810016449,0.27450980392156865,0.30434782608695654,0.11428571428571428,0.288659793814433,14,4,37,32,51,-,-,0.5,SYNONYMY,WordNet
INSTANCES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-,-,0.5,SYNONYMY,WordNet
