Type,Macro Precision (P),Macro Recall (R),Residual Macro Recall (R+),Macro F1,Micro Precision (P),Micro Recall (R),Residual Micro Recall (R+),Micro F1,"# of TP","# of Residual TP","# of FP","# of FN","# of Correspondences",Total Runtime,Total Runtime(HH:MM:SS),http://a.com/matcherThreshold,http://a.com/matcherStrategy,http://a.com/backgroundDataset
ALL,0.9767741935483871,0.28183172002978407,0.0228542407313357,0.43744582490609657,0.9767741935483871,0.28183172002978407,0.0228542407313357,0.43744582490609657,757,45,18,1929,860,1356408627942,00:22:36,0.5,SYNONYMY,Wiktionary
CLASSES,0.9767741935483871,0.28183172002978407,0.0228542407313357,0.43744582490609657,0.9767741935483871,0.28183172002978407,0.0228542407313357,0.43744582490609657,757,45,18,1929,860,-,-,0.5,SYNONYMY,Wiktionary
PROPERTIES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-,-,0.5,SYNONYMY,Wiktionary
INSTANCES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-,-,0.5,SYNONYMY,Wiktionary
