Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN","# of Correspondences",Time,Time (HH:MM:SS)
ALL,0.6666666666666666,0.8571428571428571,0.6666666666666666,0.75,6,3,1,9,0,00:00:00,-,-,-
CLASSES,0.7142857142857143,0.8333333333333334,0.5,0.7692307692307692,5,2,1,7,-,-,-,-,-
PROPERTIES,0.5,1.0,1.0,0.6666666666666666,1,1,0,2,-,-,-,-,-
INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
