Type,Macro Precision (P),Macro Recall (R),Residual Macro Recall (R+),Macro F1,Micro Precision (P),Micro Recall (R),Residual Micro Recall (R+),Micro F1,"# of TP","# of Residual TP","# of FP","# of FN","# of Correspondences",Total Runtime,Total Runtime(HH:MM:SS),http://a.com/matcherThreshold,http://a.com/matcherStrategy,http://a.com/backgroundDataset
ALL,0.13692946924790292,0.5181460130507781,0.027777777777777773,0.21661460542225175,0.13262599469496023,0.4918032786885246,0.013071895424836602,0.20891364902506962,150,2,981,155,1131,5358236198,00:00:05,0.5,SYNONYMY,babelnet_emb
CLASSES,0.19226121015887762,0.5766991819459947,0.023809523809523808,0.2883812580127016,0.18181818181818182,0.5405405405405406,0.00847457627118644,0.27210884353741494,140,1,630,119,770,-,-,0.5,SYNONYMY,babelnet_emb
PROPERTIES,0.024239666626884673,0.14603174603174604,0.023809523809523808,0.0415778642519178,0.027700831024930747,0.21739130434782608,0.02857142857142857,0.049140049140049144,10,1,351,36,361,-,-,0.5,SYNONYMY,babelnet_emb
INSTANCES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-,-,0.5,SYNONYMY,babelnet_emb
