Type,Macro Precision (P),Macro Recall (R),Residual Macro Recall (R+),Macro F1,Micro Precision (P),Micro Recall (R),Residual Micro Recall (R+),Micro F1,"# of TP","# of Residual TP","# of FP","# of FN","# of Correspondences",Total Runtime,Total Runtime(HH:MM:SS),http://a.com/matcherThreshold,http://a.com/matcherStrategy,http://a.com/backgroundDataset
ALL,0.5464720194647202,0.7407651715039578,0.15349887133182843,0.628955474656959,0.5464720194647202,0.7407651715039578,0.15349887133182843,0.628955474656959,1123,68,932,393,2055,514917469873,00:08:34,0.5,SYNONYMY,wikidata_emb
CLASSES,0.5470043838285436,0.7407651715039578,0.15349887133182843,0.6293079293919865,0.5470043838285436,0.7407651715039578,0.15349887133182843,0.6293079293919865,1123,68,930,393,2053,-,-,0.5,SYNONYMY,wikidata_emb
PROPERTIES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,2,-,-,0.5,SYNONYMY,wikidata_emb
INSTANCES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-,-,0.5,SYNONYMY,wikidata_emb
