Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN","# of Correspondences",Time,Time (HH:MM:SS)
ALL,0.47619047619047616,0.5263157894736842,0.25,0.5,10,11,9,21,0,00:00:00,-,-,-
CLASSES,0.5882352941176471,0.5263157894736842,0.25,0.5555555555555555,10,7,9,17,-,-,-,-,-
PROPERTIES,0.0,0.0,0.0,0.0,0,4,0,4,-,-,-,-,-
INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
