Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN","# of Correspondences",Time,Time (HH:MM:SS)
ALL,0.37142857142857144,0.52,0.25,0.43333333333333335,13,22,12,35,0,00:00:00,-,-,-
CLASSES,0.48,0.5217391304347826,0.26666666666666666,0.4999999999999999,12,13,11,25,-,-,-,-,-
PROPERTIES,0.1,0.5,0.0,0.16666666666666669,1,9,1,10,-,-,-,-,-
INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
