Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN","# of Correspondences",Time,Time (HH:MM:SS)
ALL,0.06542056074766354,0.56,0.3125,0.11715481171548117,14,200,11,214,0,00:00:00,-,-,-
CLASSES,0.08783783783783784,0.5652173913043478,0.3333333333333333,0.152046783625731,13,135,10,148,-,-,-,-,-
PROPERTIES,0.015151515151515152,0.5,0.0,0.029411764705882356,1,65,1,66,-,-,-,-,-
INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
