Type,Macro Precision (P),Macro Recall (R),Residual Macro Recall (R+),Macro F1,Micro Precision (P),Micro Recall (R),Residual Micro Recall (R+),Micro F1,"# of TP","# of Residual TP","# of FP","# of FN","# of Correspondences",Total Runtime,Total Runtime(HH:MM:SS),http://a.com/matcherThreshold,http://a.com/matcherStrategy,http://a.com/backgroundDataset
ALL,0.9632516703786191,0.32204020848845866,0.07770441848654139,0.4827008928571429,0.9632516703786191,0.32204020848845866,0.07770441848654139,0.4827008928571429,865,153,33,1821,991,12269657419,00:00:12,0.5,SYNONYMY,WordNet
CLASSES,0.9632516703786191,0.32204020848845866,0.07770441848654139,0.4827008928571429,0.9632516703786191,0.32204020848845866,0.07770441848654139,0.4827008928571429,865,153,33,1821,991,-,-,0.5,SYNONYMY,WordNet
PROPERTIES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-,-,0.5,SYNONYMY,WordNet
INSTANCES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,-,-,0.5,SYNONYMY,WordNet
