Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN","# of Correspondences",Time,Time (HH:MM:SS)
ALL,0.4444444444444444,0.5333333333333333,0.0,0.4848484848484848,8,10,7,18,0,00:00:00,-,-,-
CLASSES,0.5,0.6666666666666666,0.0,0.5714285714285715,8,8,4,16,-,-,-,-,-
PROPERTIES,0.0,0.0,0.0,0.0,0,2,3,2,-,-,-,-,-
INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
