Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN","# of Correspondences",Time,Time (HH:MM:SS)
ALL,0.11290322580645161,0.4666666666666667,0.0,0.18181818181818182,7,55,8,62,3037493713,00:00:03,0.5,SYNONYMY,wikidata_emb
CLASSES,0.14893617021276595,0.6363636363636364,0.0,0.24137931034482757,7,40,4,47,-,-,0.5,SYNONYMY,wikidata_emb
PROPERTIES,0.0,0.0,0.0,0.0,0,15,4,15,-,-,0.5,SYNONYMY,wikidata_emb
INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,wikidata_emb
