Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN","# of Correspondences",Time,Time (HH:MM:SS)
ALL,0.14814814814814814,0.2857142857142857,0.0,0.1951219512195122,4,23,10,27,0,00:00:00,-,-,-
CLASSES,0.17391304347826086,0.3076923076923077,0.0,0.2222222222222222,4,19,9,23,-,-,-,-,-
PROPERTIES,0.0,0.0,0.0,0.0,0,4,1,4,-,-,-,-,-
INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
