Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN","# of Correspondences",Time,Time (HH:MM:SS)
ALL,0.42857142857142855,0.4,0.1,0.4137931034482759,6,8,9,14,11946762839,00:00:11,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
CLASSES,0.5,0.4166666666666667,0.125,0.45454545454545453,5,5,7,10,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
PROPERTIES,0.25,0.3333333333333333,0.0,0.28571428571428575,1,3,2,4,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY_OR_HYPERNYMY,BabelNet Symbolic
