Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN","# of Correspondences",Time,Time (HH:MM:SS)
ALL,0.375,0.8571428571428571,0.6666666666666666,0.5217391304347825,6,10,1,16,0,00:00:00,-,-,-
CLASSES,0.5555555555555556,0.8333333333333334,0.5,0.6666666666666667,5,4,1,9,-,-,-,-,-
PROPERTIES,0.14285714285714285,1.0,1.0,0.25,1,6,0,7,-,-,-,-,-
INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
