Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN","# of Correspondences",Time,Time (HH:MM:SS)
ALL,0.11,0.9166666666666666,0.75,0.19642857142857142,11,89,1,100,0,00:00:00,-,-,-
CLASSES,0.16129032258064516,1.0,1.0,0.27777777777777773,10,52,0,62,-,-,-,-,-
PROPERTIES,0.02631578947368421,0.5,0.5,0.05,1,37,1,38,-,-,-,-,-
INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
