Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN","# of Correspondences",Time,Time (HH:MM:SS)
ALL,0.023255813953488372,1.0,0.0,0.04545454545454545,4,168,0,172,0,00:00:00,-,-,-
CLASSES,0.04395604395604396,1.0,0.0,0.08421052631578947,4,87,0,91,-,-,-,-,-
PROPERTIES,0.0,0.0,0.0,0.0,0,81,0,81,-,-,-,-,-
INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
