Track,Test Case,Matcher,Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN","# of Correspondences",Time,Time (HH:MM:SS),http://a.com/matcherThreshold,http://a.com/matcherStrategy,http://a.com/backgroundDataset
conference,conference-ekaw,babelnet_syn,CLASSES,0.6923076923076923,0.391304347826087,0.06666666666666667,0.5,9,4,14,13,-,-,0.5,SYNONYMY,BabelNet Symbolic
conference,conference-ekaw,babelnet_syn,PROPERTIES,0.25,0.5,0.0,0.3333333333333333,1,3,1,4,-,-,0.5,SYNONYMY,BabelNet Symbolic
conference,conference-ekaw,babelnet_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,BabelNet Symbolic
conference,conference-edas,babelnet_syn,ALL,0.5294117647058824,0.5294117647058824,0.0,0.5294117647058824,9,8,8,17,853951514,00:00:00,0.5,SYNONYMY,BabelNet Symbolic
conference,conference-edas,babelnet_syn,CLASSES,0.7777777777777778,0.5,0.0,0.6086956521739131,7,2,7,9,-,-,0.5,SYNONYMY,BabelNet Symbolic
conference,conference-edas,babelnet_syn,PROPERTIES,0.25,0.6666666666666666,0.0,0.36363636363636365,2,6,1,8,-,-,0.5,SYNONYMY,BabelNet Symbolic
conference,conference-edas,babelnet_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,BabelNet Symbolic
conference,ekaw-sigkdd,babelnet_syn,ALL,0.8,0.7272727272727273,0.25,0.761904761904762,8,2,3,10,343105157,00:00:00,0.5,SYNONYMY,BabelNet Symbolic
conference,ekaw-sigkdd,babelnet_syn,CLASSES,0.8,0.7272727272727273,0.25,0.761904761904762,8,2,3,10,-,-,0.5,SYNONYMY,BabelNet Symbolic
conference,ekaw-sigkdd,babelnet_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,BabelNet Symbolic
conference,ekaw-sigkdd,babelnet_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,BabelNet Symbolic
conference,cmt-iasted,babelnet_syn,ALL,0.6666666666666666,1.0,0.0,0.8,4,2,0,6,9439345483,00:00:09,0.5,SYNONYMY,BabelNet Symbolic
conference,cmt-iasted,babelnet_syn,CLASSES,0.8,1.0,0.0,0.888888888888889,4,1,0,5,-,-,0.5,SYNONYMY,BabelNet Symbolic
conference,cmt-iasted,babelnet_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,1,0,1,-,-,0.5,SYNONYMY,BabelNet Symbolic
conference,cmt-iasted,babelnet_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,BabelNet Symbolic
conference,edas-sigkdd,babelnet_syn,ALL,0.875,0.4666666666666667,0.0,0.608695652173913,7,1,8,8,715609981,00:00:00,0.5,SYNONYMY,BabelNet Symbolic
conference,edas-sigkdd,babelnet_syn,CLASSES,1.0,0.6363636363636364,0.0,0.7777777777777778,7,0,4,7,-,-,0.5,SYNONYMY,BabelNet Symbolic
conference,edas-sigkdd,babelnet_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,1,4,1,-,-,0.5,SYNONYMY,BabelNet Symbolic
conference,edas-sigkdd,babelnet_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,BabelNet Symbolic
conference,confof-iasted,webIsClassic_syn,ALL,0.6666666666666666,0.4444444444444444,0.0,0.5333333333333333,4,2,5,6,300676797,00:00:00,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,confof-iasted,webIsClassic_syn,CLASSES,0.6666666666666666,0.4444444444444444,0.0,0.5333333333333333,4,2,5,6,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,confof-iasted,webIsClassic_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,confof-iasted,webIsClassic_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,ekaw-iasted,webIsClassic_syn,ALL,0.6666666666666666,0.6,0.0,0.631578947368421,6,3,4,9,565632401,00:00:00,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,ekaw-iasted,webIsClassic_syn,CLASSES,0.8571428571428571,0.6,0.0,0.7058823529411764,6,1,4,7,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,ekaw-iasted,webIsClassic_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,2,0,2,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,ekaw-iasted,webIsClassic_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,edas-iasted,webIsClassic_syn,ALL,0.6363636363636364,0.3684210526315789,0.0,0.4666666666666667,7,4,12,11,682239786,00:00:00,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,edas-iasted,webIsClassic_syn,CLASSES,0.7,0.3684210526315789,0.0,0.48275862068965514,7,3,12,10,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,edas-iasted,webIsClassic_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,1,0,1,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,edas-iasted,webIsClassic_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,cmt-sigkdd,webIsClassic_syn,ALL,0.7272727272727273,0.6666666666666666,0.0,0.6956521739130435,8,3,4,11,85118717,00:00:00,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,cmt-sigkdd,webIsClassic_syn,CLASSES,0.8888888888888888,0.8,0.0,0.8421052631578948,8,1,2,9,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,cmt-sigkdd,webIsClassic_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,2,2,2,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,cmt-sigkdd,webIsClassic_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
anatomy_track,mouse-human-suite,webIsClassic_syn,ALL,0.9668202764976959,0.691952506596306,0.0,0.8066128412149172,1049,36,467,1085,928810219383,00:15:28,0.5,SYNONYMY,AlodClassic_MinConf_0.5
anatomy_track,mouse-human-suite,webIsClassic_syn,CLASSES,0.9686057248384118,0.691952506596306,0.0,0.8072335513659099,1049,34,467,1083,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
anatomy_track,mouse-human-suite,webIsClassic_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,2,0,2,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
anatomy_track,mouse-human-suite,webIsClassic_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
largebio,small-fma-nci,webIsClassic_syn,ALL,0.9793672627235214,0.265078183172003,0.0,0.4172282449457955,712,15,1974,810,13826304876702,03:50:26,0.5,SYNONYMY,AlodClassic_MinConf_0.5
largebio,small-fma-nci,webIsClassic_syn,CLASSES,0.9793672627235214,0.265078183172003,0.0,0.4172282449457955,712,15,1974,810,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
largebio,small-fma-nci,webIsClassic_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
largebio,small-fma-nci,webIsClassic_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,confof-sigkdd,webIsClassic_syn,ALL,1.0,0.5714285714285714,0.0,0.7272727272727273,4,0,3,4,104308667,00:00:00,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,confof-sigkdd,webIsClassic_syn,CLASSES,1.0,0.6666666666666666,0.0,0.8,4,0,2,4,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,confof-sigkdd,webIsClassic_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,0,1,0,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,confof-sigkdd,webIsClassic_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,cmt-conference,webIsClassic_syn,ALL,0.625,0.3333333333333333,0.0,0.43478260869565216,5,3,10,8,19638879119,00:00:19,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,cmt-conference,webIsClassic_syn,CLASSES,0.6666666666666666,0.3333333333333333,0.0,0.4444444444444444,4,2,8,6,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,cmt-conference,webIsClassic_syn,PROPERTIES,0.5,0.3333333333333333,0.0,0.4,1,1,2,2,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,cmt-conference,webIsClassic_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,cmt-confof,webIsClassic_syn,ALL,0.6666666666666666,0.375,0.0,0.4800000000000001,6,3,10,9,1606483169,00:00:01,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,cmt-confof,webIsClassic_syn,CLASSES,0.8,0.4,0.0,0.5333333333333333,4,1,6,5,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,cmt-confof,webIsClassic_syn,PROPERTIES,0.5,0.3333333333333333,0.0,0.4,2,2,4,4,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,cmt-confof,webIsClassic_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,conference-confof,webIsClassic_syn,ALL,0.6923076923076923,0.6,0.0,0.6428571428571429,9,4,6,13,138727629,00:00:00,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,conference-confof,webIsClassic_syn,CLASSES,0.7777777777777778,0.6363636363636364,0.0,0.7000000000000001,7,2,4,9,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,conference-confof,webIsClassic_syn,PROPERTIES,0.5,0.5,0.0,0.5,2,2,2,4,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,conference-confof,webIsClassic_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,conference-sigkdd,webIsClassic_syn,ALL,0.8,0.5333333333333333,0.0,0.64,8,2,7,10,142397719,00:00:00,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,conference-sigkdd,webIsClassic_syn,CLASSES,0.8888888888888888,0.6666666666666666,0.0,0.761904761904762,8,1,4,9,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,conference-sigkdd,webIsClassic_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,1,3,1,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,conference-sigkdd,webIsClassic_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,confof-ekaw,webIsClassic_syn,ALL,0.7142857142857143,0.5,0.0,0.588235294117647,10,4,10,14,138165456,00:00:00,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,confof-ekaw,webIsClassic_syn,CLASSES,0.8333333333333334,0.5,0.0,0.625,10,2,10,12,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,confof-ekaw,webIsClassic_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,2,0,2,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,confof-ekaw,webIsClassic_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,confof-edas,webIsClassic_syn,ALL,0.55,0.5789473684210527,0.0,0.5641025641025641,11,9,8,20,144661975,00:00:00,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,confof-edas,webIsClassic_syn,CLASSES,0.8181818181818182,0.6428571428571429,0.0,0.7200000000000001,9,2,5,11,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,confof-edas,webIsClassic_syn,PROPERTIES,0.2222222222222222,0.4,0.0,0.2857142857142857,2,7,3,9,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,confof-edas,webIsClassic_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,cmt-ekaw,webIsClassic_syn,ALL,0.7142857142857143,0.45454545454545453,0.0,0.5555555555555556,5,2,6,7,782155351,00:00:00,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,cmt-ekaw,webIsClassic_syn,CLASSES,1.0,0.625,0.0,0.7692307692307693,5,0,3,5,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,cmt-ekaw,webIsClassic_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,2,3,2,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,cmt-ekaw,webIsClassic_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,edas-ekaw,webIsClassic_syn,ALL,0.5,0.391304347826087,0.0,0.4390243902439025,9,9,14,18,425424400,00:00:00,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,edas-ekaw,webIsClassic_syn,CLASSES,0.6,0.47368421052631576,0.0,0.5294117647058824,9,6,10,15,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,edas-ekaw,webIsClassic_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,3,4,3,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,edas-ekaw,webIsClassic_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,cmt-edas,webIsClassic_syn,ALL,0.7272727272727273,0.6153846153846154,0.0,0.6666666666666667,8,3,5,11,1356312246,00:00:01,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,cmt-edas,webIsClassic_syn,CLASSES,1.0,1.0,0.0,1.0,8,0,0,8,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,cmt-edas,webIsClassic_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,3,5,3,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,cmt-edas,webIsClassic_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,iasted-sigkdd,webIsClassic_syn,ALL,0.6875,0.7333333333333333,0.0,0.7096774193548386,11,5,4,16,232253803,00:00:00,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,iasted-sigkdd,webIsClassic_syn,CLASSES,0.9166666666666666,0.7333333333333333,0.0,0.8148148148148148,11,1,4,12,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,iasted-sigkdd,webIsClassic_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,4,0,4,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,iasted-sigkdd,webIsClassic_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,conference-iasted,webIsClassic_syn,ALL,0.5,0.2857142857142857,0.0,0.36363636363636365,4,4,10,8,550421723,00:00:00,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,conference-iasted,webIsClassic_syn,CLASSES,0.5714285714285714,0.3076923076923077,0.0,0.4,4,3,9,7,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,conference-iasted,webIsClassic_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,1,1,1,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,conference-iasted,webIsClassic_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,conference-ekaw,webIsClassic_syn,ALL,0.5625,0.36,0.0,0.43902439024390244,9,7,16,16,238356761,00:00:00,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,conference-ekaw,webIsClassic_syn,CLASSES,0.5714285714285714,0.34782608695652173,0.0,0.4324324324324324,8,6,15,14,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,conference-ekaw,webIsClassic_syn,PROPERTIES,0.5,0.5,0.0,0.5,1,1,1,2,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,conference-ekaw,webIsClassic_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,conference-edas,webIsClassic_syn,ALL,0.6428571428571429,0.5294117647058824,0.0,0.5806451612903226,9,5,8,14,550616730,00:00:00,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,conference-edas,webIsClassic_syn,CLASSES,0.7777777777777778,0.5,0.0,0.6086956521739131,7,2,7,9,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,conference-edas,webIsClassic_syn,PROPERTIES,0.4,0.6666666666666666,0.0,0.5,2,3,1,5,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,conference-edas,webIsClassic_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,cmt-iasted,webIsClassic_syn,ALL,0.5714285714285714,1.0,0.0,0.7272727272727273,4,3,0,7,715798992,00:00:00,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,cmt-iasted,webIsClassic_syn,CLASSES,0.6666666666666666,1.0,0.0,0.8,4,2,0,6,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,cmt-iasted,webIsClassic_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,1,0,1,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,cmt-iasted,webIsClassic_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,ekaw-sigkdd,webIsClassic_syn,ALL,0.875,0.6363636363636364,0.0,0.7368421052631579,7,1,4,8,155463855,00:00:00,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,ekaw-sigkdd,webIsClassic_syn,CLASSES,0.875,0.6363636363636364,0.0,0.7368421052631579,7,1,4,8,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,ekaw-sigkdd,webIsClassic_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,ekaw-sigkdd,webIsClassic_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,edas-sigkdd,webIsClassic_syn,ALL,0.7777777777777778,0.4666666666666667,0.0,0.5833333333333334,7,2,8,9,232990761,00:00:00,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,edas-sigkdd,webIsClassic_syn,CLASSES,0.875,0.6363636363636364,0.0,0.7368421052631579,7,1,4,8,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,edas-sigkdd,webIsClassic_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,1,4,1,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,edas-sigkdd,webIsClassic_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,AlodClassic_MinConf_0.5
conference,confof-iasted,dbpedia_syn,ALL,0.5714285714285714,0.4444444444444444,0.0,0.5,4,3,5,7,582299585,00:00:00,0.5,SYNONYMY,DBpedia
conference,confof-iasted,dbpedia_syn,CLASSES,0.6666666666666666,0.4444444444444444,0.0,0.5333333333333333,4,2,5,6,-,-,0.5,SYNONYMY,DBpedia
conference,confof-iasted,dbpedia_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,1,0,1,-,-,0.5,SYNONYMY,DBpedia
conference,confof-iasted,dbpedia_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,DBpedia
conference,ekaw-iasted,dbpedia_syn,ALL,0.75,0.6,0.0,0.6666666666666665,6,2,4,8,993946433,00:00:00,0.5,SYNONYMY,DBpedia
conference,ekaw-iasted,dbpedia_syn,CLASSES,0.8571428571428571,0.6,0.0,0.7058823529411764,6,1,4,7,-,-,0.5,SYNONYMY,DBpedia
conference,ekaw-iasted,dbpedia_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,1,0,1,-,-,0.5,SYNONYMY,DBpedia
conference,ekaw-iasted,dbpedia_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,DBpedia
conference,edas-iasted,dbpedia_syn,ALL,0.875,0.3684210526315789,0.0,0.5185185185185185,7,1,12,8,1248468147,00:00:01,0.5,SYNONYMY,DBpedia
conference,edas-iasted,dbpedia_syn,CLASSES,0.875,0.3684210526315789,0.0,0.5185185185185185,7,1,12,8,-,-,0.5,SYNONYMY,DBpedia
conference,edas-iasted,dbpedia_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,DBpedia
conference,edas-iasted,dbpedia_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,DBpedia
anatomy_track,mouse-human-suite,dbpedia_syn,ALL,0.9355692850838482,0.6992084432717678,0.024830699774266364,0.8003020007550019,1060,73,456,1133,488559683599,00:08:08,0.5,SYNONYMY,DBpedia
anatomy_track,mouse-human-suite,dbpedia_syn,CLASSES,0.9372236958443855,0.6992084432717678,0.024830699774266364,0.8009066868152624,1060,71,456,1131,-,-,0.5,SYNONYMY,DBpedia
anatomy_track,mouse-human-suite,dbpedia_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,2,0,2,-,-,0.5,SYNONYMY,DBpedia
anatomy_track,mouse-human-suite,dbpedia_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,DBpedia
conference,cmt-sigkdd,dbpedia_syn,ALL,0.7272727272727273,0.6666666666666666,0.0,0.6956521739130435,8,3,4,11,108342140,00:00:00,0.5,SYNONYMY,DBpedia
conference,cmt-sigkdd,dbpedia_syn,CLASSES,1.0,0.8,0.0,0.888888888888889,8,0,2,8,-,-,0.5,SYNONYMY,DBpedia
conference,cmt-sigkdd,dbpedia_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,3,2,3,-,-,0.5,SYNONYMY,DBpedia
conference,cmt-sigkdd,dbpedia_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,DBpedia
largebio,small-fma-nci,dbpedia_syn,ALL,0.9165067178502879,0.3555472822040209,0.1234128999492128,0.5123390557939914,955,87,1731,1140,792254067773,00:13:12,0.5,SYNONYMY,DBpedia
largebio,small-fma-nci,dbpedia_syn,CLASSES,0.9165067178502879,0.3555472822040209,0.1234128999492128,0.5123390557939914,955,87,1731,1140,-,-,0.5,SYNONYMY,DBpedia
largebio,small-fma-nci,dbpedia_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,DBpedia
largebio,small-fma-nci,dbpedia_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,DBpedia
conference,confof-sigkdd,dbpedia_syn,ALL,1.0,0.5714285714285714,0.0,0.7272727272727273,4,0,3,4,182250568,00:00:00,0.5,SYNONYMY,DBpedia
conference,confof-sigkdd,dbpedia_syn,CLASSES,1.0,0.6666666666666666,0.0,0.8,4,0,2,4,-,-,0.5,SYNONYMY,DBpedia
conference,confof-sigkdd,dbpedia_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,0,1,0,-,-,0.5,SYNONYMY,DBpedia
conference,confof-sigkdd,dbpedia_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,DBpedia
conference,cmt-conference,dbpedia_syn,ALL,0.5555555555555556,0.3333333333333333,0.0,0.4166666666666667,5,4,10,9,3970831392,00:00:03,0.5,SYNONYMY,DBpedia
conference,cmt-conference,dbpedia_syn,CLASSES,0.6666666666666666,0.3333333333333333,0.0,0.4444444444444444,4,2,8,6,-,-,0.5,SYNONYMY,DBpedia
conference,cmt-conference,dbpedia_syn,PROPERTIES,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1,2,2,3,-,-,0.5,SYNONYMY,DBpedia
conference,cmt-conference,dbpedia_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,DBpedia
conference,cmt-confof,dbpedia_syn,ALL,0.75,0.375,0.0,0.5,6,2,10,8,252990514,00:00:00,0.5,SYNONYMY,DBpedia
conference,cmt-confof,dbpedia_syn,CLASSES,0.8,0.4,0.0,0.5333333333333333,4,1,6,5,-,-,0.5,SYNONYMY,DBpedia
conference,cmt-confof,dbpedia_syn,PROPERTIES,0.6666666666666666,0.3333333333333333,0.0,0.4444444444444444,2,1,4,3,-,-,0.5,SYNONYMY,DBpedia
conference,cmt-confof,dbpedia_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,DBpedia
conference,conference-confof,dbpedia_syn,ALL,0.8181818181818182,0.6,0.0,0.6923076923076923,9,2,6,11,216788265,00:00:00,0.5,SYNONYMY,DBpedia
conference,conference-confof,dbpedia_syn,CLASSES,0.875,0.6363636363636364,0.0,0.7368421052631579,7,1,4,8,-,-,0.5,SYNONYMY,DBpedia
conference,conference-confof,dbpedia_syn,PROPERTIES,0.6666666666666666,0.5,0.0,0.5714285714285715,2,1,2,3,-,-,0.5,SYNONYMY,DBpedia
conference,conference-confof,dbpedia_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,DBpedia
conference,conference-sigkdd,dbpedia_syn,ALL,0.8,0.5333333333333333,0.0,0.64,8,2,7,10,205705715,00:00:00,0.5,SYNONYMY,DBpedia
conference,conference-sigkdd,dbpedia_syn,CLASSES,0.8888888888888888,0.6666666666666666,0.0,0.761904761904762,8,1,4,9,-,-,0.5,SYNONYMY,DBpedia
conference,conference-sigkdd,dbpedia_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,1,3,1,-,-,0.5,SYNONYMY,DBpedia
conference,conference-sigkdd,dbpedia_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,DBpedia
conference,confof-ekaw,dbpedia_syn,ALL,0.8333333333333334,0.5,0.0,0.625,10,2,10,12,229143812,00:00:00,0.5,SYNONYMY,DBpedia
conference,confof-ekaw,dbpedia_syn,CLASSES,0.9090909090909091,0.5,0.0,0.6451612903225806,10,1,10,11,-,-,0.5,SYNONYMY,DBpedia
conference,confof-ekaw,dbpedia_syn,PROPERTIES,0.0,0.0,0.0,0.0,0,1,0,1,-,-,0.5,SYNONYMY,DBpedia
conference,confof-ekaw,dbpedia_syn,INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,0.5,SYNONYMY,DBpedia
