Type,Precision (P),Recall (R),Residual Recall (R+),F1,"# of TP","# of FP","# of FN","# of Correspondences",Time,Time (HH:MM:SS)
ALL,0.029315960912052116,0.47368421052631576,0.16666666666666666,0.05521472392638037,9,298,10,307,0,00:00:00,-,-,-
CLASSES,0.0379746835443038,0.47368421052631576,0.16666666666666666,0.07031249999999999,9,228,10,237,-,-,-,-,-
PROPERTIES,0.0,0.0,0.0,0.0,0,70,0,70,-,-,-,-,-
INSTANCES,0.0,0.0,0.0,0.0,0,0,0,0,-,-,-,-,-
